username,period,source_year,source_url,length,length_short,length_long,has_digits,ends_with_digits,digit_ratio,has_underscore,has_dash,has_dot,has_special,separator_count,all_lowercase,has_uppercase,all_caps,camelCase,capitalized,contains_birth_year,contains_2k_year,has_leet,pattern_xX,triple_word_sep,word_count,mask_name_year,mask_first_last_dot,mask_first_last_dash,mask_camelCase,mask_CamelCase,mask_word_word,mask_wordNNN,mask_Word,mask_word,mask_starts_spec,mask_digit_heavy,alphanumeric_mix,primary_mask
buffrr,2020-2026,2026,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
wlesieutre,2020-2026,2020,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
elcritch,2020-2026,2021,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abdulla,2020-2026,2025,Slashdot,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
surement,2020-2026,2026,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
woodruffw,2020-2026,2020,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
admn2,2020-2026,2022,HackerNews,5,True,False,True,True,0.2,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
abandonment,2020-2026,2021,Slashdot,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
reverius42,2020-2026,2021,HackerNews,10,False,False,True,True,0.2,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
ejiblabahaba,2020-2026,2025,HackerNews,12,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
fanf2,2020-2026,2022,HackerNews,5,True,False,True,True,0.2,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
1nsane0ne,2020-2026,2026,Slashdot,9,False,False,True,False,0.2222222222222222,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,2,False,False,False,False,False,False,False,False,False,False,False,True,mixed
_dl_,2020-2026,2025,Slashdot,4,True,False,False,False,0.0,True,False,False,False,2,True,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
__aajbyc7391,2020-2026,2024,Slashdot,12,False,False,True,True,0.3333333333333333,True,False,False,False,2,True,False,False,False,False,False,False,True,False,True,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
WeylandYutani,2020-2026,2025,HackerNews,13,False,True,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
PeterStuer,2020-2026,2020,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
2obvious4u,2020-2026,2020,Slashdot,10,False,False,True,False,0.2,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,mixed
tosh,2020-2026,2023,HackerNews,4,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
1337_h4x0r,2020-2026,2022,Slashdot,10,False,False,True,False,0.6,True,False,False,False,1,True,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,True,mixed
aamcf,2020-2026,2020,Slashdot,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
AbsoluteXyro,2020-2026,2026,Slashdot,12,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
emptyparadise,2020-2026,2020,HackerNews,13,False,True,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
MeinBlutIstBlau,2020-2026,2023,HackerNews,15,False,True,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
88Seconds,2020-2026,2024,Slashdot,9,False,False,True,False,0.2222222222222222,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
abdulhaque,2020-2026,2023,Slashdot,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
4thAce,2020-2026,2024,Slashdot,6,True,False,True,False,0.16666666666666666,False,False,False,False,0,False,True,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
simonw,2020-2026,2025,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
trod1234,2020-2026,2021,HackerNews,8,False,False,True,True,0.5,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
abbu,2020-2026,2026,Slashdot,4,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
0ptix,2020-2026,2020,Slashdot,5,True,False,True,False,0.2,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
_bxg1,2020-2026,2021,HackerNews,5,True,False,True,True,0.2,True,False,False,False,1,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
yogthos,2020-2026,2023,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
00RUSS,2020-2026,2021,Slashdot,6,True,False,True,False,0.3333333333333333,False,False,False,False,0,False,True,True,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
kwertyoowiyop,2020-2026,2026,HackerNews,13,False,True,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
=weezer=,2020-2026,2025,Slashdot,8,False,False,False,False,0.0,False,False,False,True,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
Waterluvian,2020-2026,2026,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
abiggerhammer,2020-2026,2021,Slashdot,13,False,True,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
99luftballon,2020-2026,2022,Slashdot,12,False,False,True,False,0.16666666666666666,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
02bunced,2020-2026,2022,Slashdot,8,False,False,True,False,0.25,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
_LMark,2020-2026,2025,Slashdot,6,True,False,False,False,0.0,True,False,False,False,1,False,True,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
YeGoblynQueenne,2020-2026,2025,HackerNews,15,False,True,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
rolph,2020-2026,2023,HackerNews,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
NemoNobody,2020-2026,2020,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
de6u99er,2020-2026,2022,HackerNews,8,False,False,True,False,0.375,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,True,mixed
0x4B,2020-2026,2021,Slashdot,4,True,False,True,False,0.5,False,False,False,False,0,False,True,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,True,mixed
abscissa,2020-2026,2025,Slashdot,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Absynthe,2020-2026,2022,Slashdot,8,False,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
wink,2020-2026,2022,HackerNews,4,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
smallerfish,2020-2026,2025,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aalaw,2020-2026,2024,Slashdot,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
__aanebg9627,2020-2026,2020,Slashdot,12,False,False,True,True,0.3333333333333333,True,False,False,False,2,True,False,False,False,False,False,False,True,False,True,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
