username,period,source_year,source_url
andrewstuart,2020-2026,2023,HackerNews
abduhl,2020-2026,2026,HackerNews
A_Mythago,2020-2026,2022,Slashdot
sanderjd,2020-2026,2024,HackerNews
thinkingfish,2020-2026,2023,HackerNews
abies,2020-2026,2022,Slashdot
__past__,2020-2026,2024,Slashdot
_Bunny,2020-2026,2021,Slashdot
AaronBaker2000,2020-2026,2020,Slashdot
optimalsolver,2020-2026,2026,HackerNews
hellojason,2020-2026,2022,HackerNews
ethbr1,2020-2026,2025,HackerNews
2old2rockNroll,2020-2026,2022,Slashdot
^me^,2020-2026,2022,Slashdot
_pruegel_,2020-2026,2021,Slashdot
ChrisMarshallNY,2020-2026,2023,HackerNews
sandspar,2020-2026,2025,HackerNews
teilo,2020-2026,2022,HackerNews
podiki,2020-2026,2021,HackerNews
JSDevOps,2020-2026,2026,HackerNews
doktorhladnjak,2020-2026,2022,HackerNews
obblekk,2020-2026,2026,HackerNews
remus,2020-2026,2021,HackerNews
flangola7,2020-2026,2024,HackerNews
aaarrrgggh,2020-2026,2025,Slashdot
Nursie,2020-2026,2020,HackerNews
a Flatbed Darkly,2020-2026,2020,Slashdot
hluska,2020-2026,2025,HackerNews
0x461FAB0BD7D2,2020-2026,2023,Slashdot
abb3w,2020-2026,2023,Slashdot
512k,2020-2026,2022,Slashdot
bobthechef,2020-2026,2022,HackerNews
devj,2020-2026,2023,HackerNews
__aaqvdr516,2020-2026,2020,Slashdot
__aajwxe560,2020-2026,2024,Slashdot
__aayzxm8190,2020-2026,2026,Slashdot
abylund,2020-2026,2022,Slashdot
706GL,2020-2026,2024,Slashdot
_peter,2020-2026,2026,Slashdot
CodeSgt,2020-2026,2025,HackerNews
abplawyers,2020-2026,2021,Slashdot
_1tan,2020-2026,2021,HackerNews
anigbrowl,2020-2026,2025,HackerNews
ACAx1985,2020-2026,2024,Slashdot
0xffffffff,2020-2026,2021,Slashdot
__aatgod8309,2020-2026,2024,Slashdot
CTOSian,2020-2026,2023,HackerNews
antonettechu123,2020-2026,2020,HackerNews
908B64B197,2020-2026,2026,HackerNews
touringa,2020-2026,2022,HackerNews
__aawsxp7741,2020-2026,2022,Slashdot
abes,2020-2026,2025,Slashdot
saagarjha,2020-2026,2020,HackerNews
culi,2020-2026,2023,HackerNews
enragedcacti,2020-2026,2025,HackerNews
rewq4321,2020-2026,2025,HackerNews
ablair,2020-2026,2022,Slashdot
3waygeek,2020-2026,2021,Slashdot
FranklinMaillot,2020-2026,2026,HackerNews
faitswulff,2020-2026,2021,HackerNews
CalRobert,2020-2026,2021,HackerNews
_0rm_,2020-2026,2022,Slashdot
ttjjtt,2020-2026,2024,HackerNews
A1rmanCha1rman,2020-2026,2021,Slashdot
r00fus,2020-2026,2022,HackerNews
10Brett-T,2020-2026,2025,Slashdot
6e7a,2020-2026,2025,Slashdot
2themax,2020-2026,2022,Slashdot
smcleod,2020-2026,2022,HackerNews
pavel_lishin,2020-2026,2023,HackerNews
3D-nut,2020-2026,2024,Slashdot
jollofricepeas,2020-2026,2026,HackerNews
aastanna,2020-2026,2024,Slashdot
vonmoltke,2020-2026,2023,HackerNews
michalszulcpl,2020-2026,2023,HackerNews
jacquesm,2020-2026,2021,HackerNews
anonymousd3vil,2020-2026,2026,HackerNews
aaronrp,2020-2026,2020,Slashdot
MisterTea,2020-2026,2025,HackerNews
whateveracct,2020-2026,2024,HackerNews
ignoramous,2020-2026,2026,HackerNews
curiouscat22,2020-2026,2026,HackerNews
hnlmorg,2020-2026,2026,HackerNews
ableeker,2020-2026,2023,Slashdot
__aamcgs2220,2020-2026,2023,Slashdot
gglitch,2020-2026,2026,HackerNews
runarberg,2020-2026,2024,HackerNews
AbraCadaver,2020-2026,2020,Slashdot
JackFr,2020-2026,2026,HackerNews
AbsintheSyringe,2020-2026,2024,Slashdot
a1291762,2020-2026,2020,Slashdot
imron,2020-2026,2021,HackerNews
aaron695,2020-2026,2021,HackerNews
__aarzwb9394,2020-2026,2021,Slashdot
lumost,2020-2026,2025,HackerNews
Majromax,2020-2026,2022,HackerNews
_0xd0ad,2020-2026,2025,Slashdot
bananaface,2020-2026,2022,HackerNews
benryon,2020-2026,2024,HackerNews
IIAOPSW,2020-2026,2022,HackerNews
abelb,2020-2026,2024,Slashdot
koolala,2020-2026,2020,HackerNews
_Logic_,2020-2026,2020,Slashdot
candiodari,2020-2026,2023,HackerNews
vsareto,2020-2026,2025,HackerNews
gao8a,2020-2026,2026,HackerNews
mlinhares,2020-2026,2024,HackerNews
FireBeyond,2020-2026,2026,HackerNews
FerretFred,2020-2026,2026,HackerNews
jaspax,2020-2026,2021,HackerNews
graemep,2020-2026,2023,HackerNews
ovao,2020-2026,2021,HackerNews
wellthatsawrap1,2020-2026,2023,HackerNews
conductr,2020-2026,2024,HackerNews
KennyBlanken,2020-2026,2020,HackerNews
YetAnotherNick,2020-2026,2026,HackerNews
thu2111,2020-2026,2024,HackerNews
GONE_KLOUT,2020-2026,2025,HackerNews
__aanhjr1420,2020-2026,2022,Slashdot
joaomeloplus,2020-2026,2024,HackerNews
__aaxtnf2500,2020-2026,2021,Slashdot
ModernMech,2020-2026,2021,HackerNews
lurking_swe,2020-2026,2023,HackerNews
jimkleiber,2020-2026,2021,HackerNews
LukeDinner,2020-2026,2024,HackerNews
_ph1ux_,2020-2026,2023,Slashdot
s1artibartfast,2020-2026,2020,HackerNews
valenterry,2020-2026,2024,HackerNews
absoluteexteriorpros,2020-2026,2024,Slashdot
AaronCampbell,2020-2026,2022,Slashdot
scottyg66,2020-2026,2020,HackerNews
6hill,2020-2026,2023,Slashdot
AbbeyRoad,2020-2026,2024,Slashdot
_Mustang,2020-2026,2026,Slashdot
breatheoften,2020-2026,2021,HackerNews
42Penguins,2020-2026,2023,Slashdot
AzCrrtSolomonDE,2020-2026,2024,HackerNews
squircle,2020-2026,2022,HackerNews
shultays,2020-2026,2020,HackerNews
309east,2020-2026,2020,Slashdot
__aajqwr7439,2020-2026,2026,Slashdot
bowsamic,2020-2026,2025,HackerNews
dekhn,2020-2026,2023,HackerNews
:jax:,2020-2026,2025,Slashdot
a_greer2005,2020-2026,2024,Slashdot
2ainman,2020-2026,2024,Slashdot
insomniacity,2020-2026,2026,HackerNews
daretorant,2020-2026,2024,HackerNews
itisit,2020-2026,2026,HackerNews
megasquid,2020-2026,2022,HackerNews
ratsmack,2020-2026,2023,HackerNews
228e2,2020-2026,2021,Slashdot
zach_garwood,2020-2026,2026,HackerNews
compumike,2020-2026,2020,HackerNews
Taek,2020-2026,2024,HackerNews
ghotli,2020-2026,2025,HackerNews
^BR,2020-2026,2021,Slashdot
rdubs333,2020-2026,2025,HackerNews
1MachineElf,2020-2026,2026,HackerNews
yjftsjthsd-h,2020-2026,2022,HackerNews
benrbray,2020-2026,2021,HackerNews
[null],2020-2026,2026,Slashdot
1024x768,2020-2026,2020,Slashdot
oblio,2020-2026,2020,HackerNews
aa_is_op,2020-2026,2025,HackerNews
shp0ngle,2020-2026,2022,HackerNews
__aaeihw9960,2020-2026,2023,Slashdot
aaron_pet,2020-2026,2026,Slashdot
1nt3lx,2020-2026,2021,Slashdot
jen20,2020-2026,2023,HackerNews
6OOOOO,2020-2026,2022,Slashdot
dv35z,2020-2026,2022,HackerNews
vicek22,2020-2026,2023,HackerNews
marcan_42,2020-2026,2021,HackerNews
exe34,2020-2026,2022,HackerNews
o-__-o,2020-2026,2026,HackerNews
Abstruse,2020-2026,2020,Slashdot
0prime,2020-2026,2021,Slashdot
1053r,2020-2026,2025,Slashdot
topynate,2020-2026,2024,HackerNews
2genders17634,2020-2026,2023,HackerNews
aahpandasrun,2020-2026,2023,Slashdot
maweki,2020-2026,2025,HackerNews
3nslav3r,2020-2026,2025,Slashdot
darkspirit,2020-2026,2024,HackerNews
Aaarrrggghhh,2020-2026,2025,Slashdot
kesselvon,2020-2026,2022,HackerNews
avalys,2020-2026,2026,HackerNews
google234123,2020-2026,2022,HackerNews
jbboehr,2020-2026,2026,HackerNews
Y_Y,2020-2026,2025,HackerNews
35ft_twinkie,2020-2026,2021,Slashdot
keiferski,2020-2026,2023,HackerNews
berkes,2020-2026,2020,HackerNews
numpad0,2020-2026,2023,HackerNews
rtkwe,2020-2026,2021,HackerNews
throwthere,2020-2026,2021,HackerNews
brabel,2020-2026,2025,HackerNews
gmays,2020-2026,2025,HackerNews
_7anner,2020-2026,2022,Slashdot
15Bit,2020-2026,2020,Slashdot
aarenz,2020-2026,2023,Slashdot
12WTF$,2020-2026,2025,Slashdot
gibuloto,2020-2026,2022,HackerNews
aahzmandius,2020-2026,2023,Slashdot
rockskon,2020-2026,2023,HackerNews
throwaway2037,2020-2026,2021,HackerNews
1337d00d,2020-2026,2025,Slashdot
pbourke,2020-2026,2024,HackerNews
abh,2020-2026,2021,Slashdot
_7miracles,2020-2026,2021,Slashdot
viraptor,2020-2026,2023,HackerNews
dollarflame,2020-2026,2024,HackerNews
1sockchuck,2020-2026,2020,Slashdot
h1fra,2020-2026,2026,HackerNews
pickledcods,2020-2026,2020,HackerNews
10bellies,2020-2026,2024,Slashdot
anonzzzies,2020-2026,2025,HackerNews
7-Vodka,2020-2026,2024,Slashdot
ptaipale,2020-2026,2024,HackerNews
taeric,2020-2026,2023,HackerNews
3chuck3,2020-2026,2020,Slashdot
gumby,2020-2026,2020,HackerNews
nunez,2020-2026,2020,HackerNews
comprev,2020-2026,2022,HackerNews
64nDh1,2020-2026,2020,Slashdot
AbRASiON,2020-2026,2021,Slashdot
abergou,2020-2026,2024,Slashdot
nixcraft,2020-2026,2026,HackerNews
<b,2020-2026,2020,Slashdot
dszb,2020-2026,2026,HackerNews
A_Pryd3,2020-2026,2020,Slashdot
mmastrac,2020-2026,2020,HackerNews
50000BTU_barbecue,2020-2026,2025,Slashdot
zabzonk,2020-2026,2024,HackerNews
pvg,2020-2026,2023,HackerNews
MuratCanYuksel,2020-2026,2020,HackerNews
kaladin-jasnah,2020-2026,2024,HackerNews
chownie,2020-2026,2023,HackerNews
abelsson,2020-2026,2022,Slashdot
bostonvaulter2,2020-2026,2020,HackerNews
aster0id,2020-2026,2026,HackerNews
NoGravitas,2020-2026,2023,HackerNews
aaron4801,2020-2026,2021,Slashdot
